kɕilu ks\ilu
kɤɕŋaʁ k7s\NaR
kɤɕoʁ k7s\oR
kɤɣ _k7G1
ŋgɤɣ _Ng7G
kɤjpɯ k7jpM
kɤlɤthɤftɕa k7l7th7fts\a
kɤlu k7lu1
kɤlɯmlɯm k7lMmlMm
kɤmbrɤβraʁ k7mbr7BraR
kɤmda k7mda
kɤmɲɯ k7mJM
kɤmoʁ k7moR
moʁ _moR1
kɤndzɤtshi k7ndz7tshi
kɤndʑɯβzaŋsa k7ndz\MBzaNsa1
kɤndʑɯɕaχpu k7ndz\Ms\aXpu
kɤndʑɯɣe k7ndz\MGe
tɤ-ɣe t7-Ge
kɤndʑɯkɯmdza k7ndz\MkMmdza
kɯmdza kMmdza
kɤndʑɯmbro k7ndz\Mmbro
kɤndʑɯmɤtsa k7ndz\Mm7tsa
kɤndʑɯmu k7ndz\Mmu
kɤndʑɯɲi k7ndz\MJi
tɤ-ɲi t7-Ji
kɤndʑɯpɤmdɯ k7ndz\Mp7mdM
tɤ-mdɯ t7-mdM
kɤndʑɯʁi k7ndz\MRi
ta-ʁi ta-Ri
kɤndʑɯslamaχti k7ndz\MslamaXti
kɤndʑɯsqhaj k7ndz\Msqhaj
tɤ-sqhaj t7-sqhaj
kɤndʑɯtɕhemɤχti k7ndz\Mts\hem7Xti
kɤndʑɯtɤtɕɯχti k7ndz\Mt7ts\MXti
kɤndʑɯwɤɬaʁ k7ndz\Mw7KaR
tɤ-ɬaʁ t7-KaR
kɤndʑɯwɤmɯsnom k7ndz\Mw7mMsnom
tɤ-wɤmɯ t7-w7mM
tɤ-snom t7-snom
kɤndʑɯxtɤɣ k7ndz\Mxt7G
tɤ-xtɤɣ t7-xt7G
kɤndʑɯχti k7ndz\MXti
tɯ-χti tM-Xti
kɤndʑɯzda k7ndz\Mzda
kɤntɕhaʁ k7nts\haR1
nɯkɤntɕhaʁ _nMk7nts\haR
kɤntɕhɯkɤβdɤm k7nts\hMk7Bd7m
βdɯt1 BdMt1
kɤ-nɯmga k7-nMmga1
nɯmga _nMmga1
kɤŋgɤxtsa k7Ng7xtsa
kɤpa k7pa1
kowa kowa1
kɤpupu k7pupu
kɤpɯpri k7pMpri
kɤrɤsla k7r7sla1
tɯ-sla tM-sla
kɤrɤxpa k7r7xpa1
kɤrjɤl k7rj7l
kɤrŋijmɤɣ k7rNijm7G1
tɤrmbjajmɤɣ t7rmbjajm7G
kɤrŋu k7rNu
kɤrpu k7rpu
kɤrta k7rta
kɤrtsi k7rtsi1
kɤsɤri k7s7ri1
mtɕhɤnmbrɯ mts\h7nmbrM
kɤstu k7stu
kɤsɯfse k7sMfse
kɤsɯso k7sMso1
kɤtɕhɯ _k7ts\hM1
kɤti k7ti1
ti _ti1
kɤtsa k7tsa
kɤtɯm k7tMm
kɤtɯpa _k7tMpa
kɤtɯpa2 _k7tMpa2
kɤtɯpa1 k7tMpa1
kha kha1
rɤkha _r7kha
qhaqhu qhaqhu1
khamba khamba
khambalawa khambalawa
khamu khamu1
khaŋfkot khaNfkot
khara khara
khari khari
kharwut kharwut1
khatoʁ khatoR
khatʂu khats`u
khatʂulɤfsɤm khats`ul7fs7m
khe _khe
tɯ-ɲɤm,khe tM-J7m,khe
ʑɣɤɣɤkhe _z\G7G7khe
sɤzɣɤkhe _s7zG7khe
khɤβdɤr kh7Bd7r1
nɯkhɤβdɤr _nMkh7Bd7r
khɤβdi kh7Bdi1
khɤmpɕɤr kh7mps\7r
khɤβɣa kh7BGa
khɤβrda kh7Brda
khɤβsa kh7Bsa
khɤβzaŋ kh7BzaN
khɤcɤl kh7c7l
khɤɕa kh7s\a
khɤɕkhɤr kh7s\kh7r
khɤɕpi kh7s\pi
khɤdaʁ kh7daR
khɤdɤrdɤr kh7d7rd7r
khɤdi kh7di
khɤfɕɤt kh7fs\7t
khɤjlɤn kh7jl7n1
nɯkhɤjlɤn _nMkh7jl7n
khɤjmu kh7jmu1
nɯkhɤrŋgɯ _nMkh7rNgM1
khɤkɤcu kh7k7cu
ɯ-kɤcu M-k7cu
khɤku raŋri kh7ku raNri
khɤkɯm kh7kMm
kɯm kMm1
khɤlɤβ kh7l7B
khɤli kh7li
khɤli,rgi _kh7li,rgi1
khɤmdu kh7mdu
khɤmɬa kh7mKa
khɤndɤcu kh7nd7cu
ɯ-ndɤcu M-nd7cu
khɤndɯn kh7ndMn
khɤndzo kh7ndzo
khɤntshɤm kh7ntsh7m
khɤɴqra kh7N\qra1
ɯ-ɴqra M-N\qra
khɤpa kh7pa
khɤphrɯ kh7phrM1
nɯkhɤphrɯ _nMkh7phrM
khɤpɯ kh7pM
khɤrka kh7rka
khɤrlɤn kh7rl7n1
rɯkhɤrlɤn _rMkh7rl7n
khɤrma kh7rma1
sɯkhɤrma _sMkh7rma
ɯ-rɟa M-rJ\a1
khɤrmi kh7rmi
tɤ-rmi t7-rmi1
khɤrtsɤɣ kh7rts7G
tɤ-rtsɤɣ t7-rts7G
khɤru kh7ru
khɤrɯm kh7rMm
khɤʁɤri kh7R7ri
khɤsnɯm kh7snMm1
nɯkhɤsnɯm _nMkh7snMm
khɤsta kh7sta
tɯ-sta tM-sta1
khɤt _kh7t
khɤtaʁ kh7taR
khɤtɕɯ kh7ts\M
khɤtɤcu kh7t7cu
khɤthɤβ kh7th7B
thɤβ th7B
khɤtsa kh7tsa
khɤtshoʁ kh7tshoR
khɤwɯ kh7wM
khɤxtɤlwɤt kh7xt7lw7t
khɤxtɤmbro kh7xt7mbro
khɤxtɤndo kh7xt7ndo
khɤxtɤndorɤm kh7xt7ndor7m
khɤxtu kh7xtu
khɤχpi kh7Xpi
χpi Xpi
khɤzɟi kh7zJ\i
khi khi
khiɤɣ khi7G
khiɤt khi7t
khikhio khikhio
khipatsɯt khipatsMt
kho kho
ʑɣɤkho _z\G7kho
khoŋdaʁ khoNdaR
khoŋrɤl khoNr7l
khorca khorca
khra _khra1
sɤkhra _s7khra
khrakhra khrakhra
khrala khrala
khramba khramba1
nɯkhramba _nMkhramba1
rɯkhramba _rMkhramba1
khramba,βzu khramba,Bzu
khrambakɯm khrambakMm1
khrambaqe khrambaqe1
khrɤlmu khr7lmu
khrɤlpa khr7lpa
khrɤt _khr7t
sɯkhrɤt _sMkhr7t
rɤkhɯkhrɤt _r7khMkhr7t
khri khri
khro khro
khru khru
khrɯ khrM
nɯrlɤn _nMrl7n1
ɯ-khrakhrɯ M-khrakhrM
khrɯɣnɤlɯɣ khrMGn7lMG
sɤkhrɯɣkhrɯɣ s7khrMGkhrMG
khrɯm khrMm
khrɯmbjɤm khrMmbj7m
khrɯtɕhɯ khrMts\hM
khrɯtsu khrMtsu1
khrɯtsusqi khrMtsusqi
khrɯtsɯr khrMtsMr
khrɯzwa khrMzwa
khu khu1
khulu khulu
khusri khusri
khɯ khM
ŋɤtɕɯkɤti,khɯ N7ts\Mk7ti,khM
nɯkhɯ _nMkhM
khɯdi khMdi
khɯdo khMdo
khɯɣ khMG
khɯɣɲɟɯ khMGJJ\M1
ɯ-ɣɲɟɯ M-GJJ\M
khɯjŋga khMjNga
khɯjŋgɯ khMjNgM1
ɯ-jŋgɯ M-jNgM
khɯlu khMlu
khɯmŋu khMmNu1
ɯ-mŋu M-mNu1
khɯmtsɯ khMmtsM
khɯna khMna
khɯnajme khMnajme
khɯnalu khMnalu
khɯndʐi khMndz`i
khɯrɕaŋ khMrs\aN
khɯrndɯɣ khMrndMG
khɯrtshɤz khMrtsh7z
khɯrwum khMrwum1
nɯkhɯrwum _nMkhMrwum
somo khɯtsa somo khMtsa
khɯwɯsi khMwMsi
khɯzɤpɯ khMz7pM
khɯzgɯr khMzgMr
khɯzi khMzi
ki ki
kio _kio1
klaŋklaŋ klaNklaN
klɯɣklɯɣ klMGklMG
klɯnklɯn klMnklMn
ko ko
sɯko _sMko
kodɤt kod7t
kolɤβ kol7B
komɤl kom7l
komɤr kom7r
konaʁ konaR
kontsɤɣdɯ konts7GdM
kontsɤrloŋ konts7rloN
kontsi kontsi
koŋi koNi
koŋla koNla
koŋmarɟɤlpu koNmarJ\7lpu
koŋtaʁ koNtaR
kóʁmɯz kóRmMz1
nóʁmɯz nóRmMz
kosca kosca
kota kota
nɯkowa _nMkowa
koxtɕɯn koxts\Mn
koxtɕɯnri koxts\Mnri
koʑi koz\i
kra _kra1
ŋgra _Ngra
krɤɣ _kr7G1
sɯkrɤɣ sMkr7G
nɯɣɯkrɤɣ nMGMkr7G
krɤlma kr7lma
nɯkrɤlma _nMkr7lma
kro _kro1
nɯkro _nMkro
znɯkro _znMkro
ʑɣɤkro _z\G7kro
rɤkro _r7kro
nɤkɯkro _n7kMkro
kroŋwa kroNwa
kropa kropa
krul _krul
krɯβthoβ krMBthoB
kuɣrummɤɣ kuGrumm7G
kumbrɤl kumbr7l1
nɯkumbrɤl _nMkumbr7l
kumkɕi kumks\i
kumpɣa kumpGa1
kumpɣalu kumpGalu
kumpɣamu kumpGamu
kumpɣaphu kumpGaphu
kumpɣapɯ kumpGapM
kumpɣasta kumpGasta
kumpɣɤŋgɯm kumpG7NgMm
tɤ-ŋgɯm t7-NgMm
kumpɣɤtɕɯ kumpG7ts\M1
kundi kundi
kupa kupa1
kupajmɤɣ kupajm7G
kupaŋga kupaNga1
tɯ-ŋga tM-Nga1
kuparmbatɕɯβ kuparmbats\MB
kupastaχpɯ kupastaXpM
staχpɯ staXpM
kupastoʁ kupastoR
stoʁ stoR1
kuwu kuwu
kuxtɕo kuxts\o
kɯ kM
kɯβde kMBde1
kɯβdɤsqi kMBd7sqi
kɯβʁa kMBRa
kɯchi kMchi
kɯchu kMchu
kɯɕmar kMs\mar
kɯɕmɤtʂu kMs\m7ts`u
kɯɕnɤsqi kMs\n7sqi
kɯɕnom kMs\nom1
rɯkɯɕnom _rMkMs\nom
kɯɕpaz kMs\paz
kɯɕte kMs\te
kɯɕɯŋgɯ kMs\MNgM
kɯfɕi kMfs\i
kɯɣe kMGe
nɤrʁaʁ _n7rRaR1
kɯjka kMjka
kɯjkɤkɕi kMjk7ks\i
kɯjŋu kMjNu1
kɯjra kMjra
kɯjtɯm kMjtMm
kɯjujmɤlu kMjujm7lu
kɯki kMki1
kɯkrɯ kMkrM1
rɤkɯkrɯ _r7kMkrM
kɯlɤɣpopo kMl7Gpopo
kɯma kMma
kɯmaʁ kMmaR1
maʁ1 _maR1
kɯmɕku kMms\ku
kɯmɤɕtʂa kMm7s\ts`a
kɯmɤlɤxso kMm7l7xso
ɯ-xso M-xso
so _so1
kɯmŋɤsqi kMmN7sqi
sqi sqi
kɯmŋu kMmNu1
kɯmrka kMmrka
kɯmʁla kMmRla
kɯmtɕhoχsɯm kMmts\hoXsMm
kɯmtɕhɯ kMmts\hM1
nɯkɯmtɕhɯ _nMkMmts\hM
kɯmthoʁdɤn kMmthoRd7n
tɤ-ʁdɤn t7-Rd7n1
kɯmu kMmu
kɯmɯrkɯ kMmMrkM1
mɯrkɯ _mMrkM
kɯndzarmɯ kMndzarmM1
tɯ-mɯ tM-mM1
ndzar _ndzar1
kɯndzɯɣ kMndzMG1
ndzɯɣ _ndzMG
kɯnɤ kMn7
kɯ-nɤkɤro kM-n7k7ro1
nɤkɤro _n7k7ro1
kɯ-nɤphɯphɯ kM-n7phMphM1
nɤphɯphɯ _n7phMphM1
kɯngɯsqi kMngMsqi
kɯngɯt kMngMt
kɯngɯt tɤrqhɤɴɢaʁ kMngMt t7rqh7N\G\aR
kɯngɯt tɤrtsɤɣ kMngMt t7rts7G
kɯni kMni
kɯnɯkhamu kMnMkhamu
nɯkhamu _nMkhamu
kɯnɯmar kMnMmar
kɯnɯwulaʁ kMnMwulaR
kɯɲidi kMJidi1
kɯpɤz kMp7z
kɯqurʑŋgri kMqurz\Ngri
ʑŋgri z\Ngri
kɯra kMra1
kɯrcɤsqi kMrc7sqi
kɯre kMre
kɯrnɯ kMrnM
kɯrŋi kMrNi
kɯrŋukɯɣndʑɯr kMrNukMGndz\Mr
kɯrowɤro _kMrow7ro
kɯroz kMroz
kɯrtsɤɣ kMrts7G
kɯrɯ kMrM1
kɯrɯɕɤmɯɣdɯ kMrMs\7mMGdM
kɯrɯɕoŋβzu kMrMs\oNBzu
kɯrɯŋga kMrMNga1
kɯsɤɣru kMs7Gru1
χɕɤlzgoŋ Xs\7lzgoN
ru1 _ru1
kɯspoʁ kMspoR1
spoʁ _spoR1
kɯsthi kMsthi
kɯtaʁ kMtaR
kɯtɕapɯ kMts\apM
kɯtʂɤɣ kMts`7G1
kɯtʂɤsqi kMts`7sqi
kɯxtɕɯxtɕi kMxts\Mxts\i1
kɯz kMz
kɯzɣa kMzGa
kɯʑŋgu kMz\Ngu
kwitsɯt kwitsMt
laβdelɤŋu laBdel7Nu
laβzɣi laBzGi
laftaʁ laftaR
laftɕɤn lafts\7n
lahaŋ lahaN
lajɯ lajM1
rɯlajɯ _rMlajM
laloŋ laloN1
saloŋ saloN
lankatsɯt lankatsMt
laŋ _laN
laŋgɯ laNgM
laŋlaŋ laNlaN
largi largi
laʁdɯn laRdMn
laʁjɤt laRj7t1
rɯlaʁjɤt _rMlaRj7t
laʁjɯɣ laRjMG
laʁma laRma
laʁnɤ laRn7
laʁnɯχsɯm laRnMXsMm
laʁnɯz laRnMz
laʁŋkhɤr laRNkh7r
laʁrda laRrda
laʁrdɤβ laRrd7B1
laʁrŋa laRrNa
laʁsta laRsta
laʁsɯɣma laRsMGma
laʁsɯɣnɤma laRsMGn7ma
laʁzu laRzu
lawa lawa
laχɕi laXs\i
laχsɯm laXsMm
laχtɕha laXts\ha
laχthɤβ laXth7B
laχtsɯ laXtsM
laʑu laz\u
lchɤlchɤt lch7lch7t
lchɯɣlchɯɣ lchMGlchMG
lchɣaʁlchɣaʁ lchGaRlchGaR
lchɯmlchɯm lchMmlchMm
lcɯɣlcɯɣ lcMGlcMG
ldɯɣi ldMGi
ldɯɣɯ ldMGM
ldɯm _ldMm
ldzɣɤβldzɣɤβ ldzG7BldzG7B1
ldzɣɤβnɤldzɣɤβ ldzG7Bn7ldzG7B
ldʐaŋnɤlaŋ ldz`aNn7laN
ldʐɤβldʐɤβ ldz`7Bldz`7B
ldʑaŋnaʁ ldz\aNnaR
ldʑoʁ _ldz\oR1
sɯldʑoʁ _sMldz\oR
ldʑɯβ _ldz\MB
ldʑɯŋldʑɯŋ ldz\MNldz\MN
lɤchu l7chu
ɯ-locu M-locu
lɤftsɤz l7fts7z
lɤftɯɣ l7ftMG
lɤɣ _l7G1
lɤjmu l7jmu
lɤmɤsthoŋ l7m7sthoN1
sthoŋsthoŋ sthoNsthoN
lɤn _l7n1
nɯlɤn _nMl7n
lɤntsa l7ntsa
lɤŋɤtʂɤɣ l7N7ts`7G
lɤpɯɣ l7pMG
lɤsɤr l7s7r1
lɤsɤr cito l7s7r cito
lɤskɤr tɕhɯʁɲiz l7sk7r ts\hMRJiz
lɤt _l7t
taʁmbra,lɤt taRmbra,l7t
tɯ-sɯso,lɤt tM-sMso,l7t
ɯ-ndaŋ,lɤt M-ndaN,l7t
tɤlɟɣo,lɤt _t7lJ\Go,l7t
tɤqɤt,lɤt _t7q7t,l7t
rɯmɯntoʁ _rMmMntoR
nɤscɤlɤt _n7sc7l7t1
sɯlɤt _sMl7t
lɤtaŋ l7taN
lɤtɕhom l7ts\hom
tɤlɤndʑu t7l7ndz\u
lɤzŋɤn l7zN7n
lɤzŋɤntɕɤn l7zN7nts\7n
lɣa _lGa1
lɣɤβlɣɤβ lG7BlG7B1
lɣɤβnɤlɣɤβ lG7Bn7lG7B
lxɤβlxɤβ lx7Blx7B1
lxɯlxi lxMlxi
li _li
sɯɣli _sMGli
sɤsɯɣli _s7sMGli
ljɤɣljɤɣ lj7Glj7G
ljulju ljulju
lɟɣaʁ _lJ\GaR
lkɯɣ _lkMG
lmɤlmɤr lm7lm7r
lni _lni
lɲɯɣlɲɯɣ lJMGlJMG1
lŋaʁlŋaʁ lNaRlNaR1
lŋaʁnɤlŋaʁ lNaRn7lNaR
lŋɤβnɤlŋɤβ lN7Bn7lN7B
nɯlŋɤβ _nMlN7B
lŋɤlŋɤt lN7lN7t1
lŋɤnɤlŋɤt lN7n7lN7t
lo lo
lotɕi lots\i
lochu lochu
lonba lonba
loŋbutɕhi loNbuts\hi
loŋnɤloŋ loNn7loN
loŋɯŋi loNMNi
loʁ loR
tɯ-ʑi,loʁ _tM-z\i,loR
loʁskɤr loRsk7r
lo2 lo2
lqɤnɤlqɤt lq7n7lq7t
sɤlqɤlqɤt _s7lq7lq7t
lʁa lRa
lʁɤtɕɯ lR7ts\M
lʁɯba lRMba
ltɕaʁ _lts\aR
ltɕhaŋltɕhaŋ lts\haNlts\haN
ltɕhɤltɕhɤt lts\h7lts\h7t1
sɤltɕhɤltɕhɤt _s7lts\h7lts\h7t
ltɕhɯɣltɕhɯɣ lts\hMGlts\hMG1
ltɕhɯɣnɤlɯɣ lts\hMGn7lMG
sɤltɕhɯɣlɯɣ _s7lts\hMGlMG
ltɤβ _lt7B1
lthjɤlthjɤt lthj7lthj7t
lthɯlthɯɣ lthMlthMG
lthɯmlthɯm lthMmlthMm1
lthɯmɯmi lthMmMmi
ltshɤltshɤt ltsh7ltsh7t1
ltshɤnɤltshɤt ltsh7n7ltsh7t
lu lu
ɯ-lu,rtsɯβ M-lu,rtsMB
sɯluj _sMluj
lɯβ _lMB
qanɯ _qanM1
pjɤl _pj7l
sɯɣlɯɣ _sMGlMG
ʑɣɤsɯɣlɯɣ _z\G7sMGlMG
lɯɣlu lMGlu
lɯɣmbrɯm lMGmbrMm
lɯlɤmu lMl7mu1
lɯlɤpɯ lMl7pM1
lɯlu lMlu
lɯlɤrgɤn lMl7rg7n
lɯlukɯra lMlukMra
sɤlɯrlɯr _s7lMrlMr
lɯrɯri lMrMri
lɯski lMski
lɯtoʁ lMtoR
lɯxpa lMxpa
lɯz _lMz1
sɯɣlɯz _sMGlMz
lɯzlɯz lMzlMz1
lɯznɤlɯz lMzn7lMz
lwɤrlwɤr lw7rlw7r1
lwɤrnɤlwɤr lw7rn7lw7r
lwɤz _lw7z
lwoʁ _lwoR1
lwɯlwɯɣ lwMlwMG
lxɤβnɤlxɤβ lx7Bn7lx7B
ɬa Ka
ɬarɯɣ KarMG
ɬasaŋga KasaNga
ɬaχpo KaXpo
ɬɤliaʁ K7liaR
ɬɤɬɤt K7K7t
ɬɤndʐi K7ndz`i
ɬɤndʐismi K7ndz`ismi
ɬɤndʐitɤlɤtshaʁ K7ndz`it7l7tshaR
ɬɤndʐitɤtsoʁ K7ndz`it7tsoR1
ɬɤndʐithamaka K7ndz`ithamaka1
salaboŋboŋ salaboNboN
ɬɤntshɤm K7ntsh7m
ɬɤt _K7t
ɬoʁ _KoR
ɬɯɣnɤɬɯɣ KMGn7KMG
ma ma
macatsɯt macatsMt
mahi mahi
maka maka
maldo maldo
maldzɯ maldzM
maŋ _maN
maŋdi _maNdi
maŋkɯ _maNkM
maŋlo _maNlo1
ʑɣɤmaŋlo _z\G7maNlo
maŋpa _maNpa
maŋtaʁ _maNtaR
maŋthi _maNthi
maqhu _maqhu1
mar _mar
ta-ʁɟaz,mar ta-RJ\az,mar
ʑɣɤmar _z\G7mar
marɲaŋ marJaN
marsɤr mars7r
marwɤr marw7r
maʁ maR
ɯ-ndzɯɣ,maʁ _M-ndzMG,maR
ŋu _Nu1
rɯkɯmaʁ _rMkMmaR1
nɯkɯmaʁ _nMkMmaR1
nɤɣmaʁ _n7GmaR
znɤmaʁmaʁ _zn7maRmaR
nɯ maʁ nɤ nM maR n7
tɕhi maʁ nɤ ts\hi maR n7
maʁ kɯ maR kM1
tɕhi kɯ-fse ci kɯnɤ ts\hi kM-fse ci kMn7
masɤmdɤla mas7md7la1
mda _mda1
masɤrɯrju mas7rMrju1
matɕi mats\i
maχpɯn maXpMn
maχtɕɯ maXts\M
mbala mbala
mbalalu mbalalu
mbalapɯ mbalapM
mbanaʁxtsa mbanaRxtsa
mbaqhu mbaqhu
mbarkhom mbarkhom
mbaʁ _mbaR1
mbaʁŋgu mbaRNgu
mbat mbat
stu,mbat stu,mbat
mbɤβ _mb7B
sɯɣmbɤβ _sMGmb7B
mbɤr _mb7r
sɤphɤr _s7ph7r
mbɤt mb7t
mbɤxɕɯβ mb7xs\MB
mbɣɤjroʁ mbG7jroR
mbɣɤru mbG7ru
mbɣɤtɕɯkala mbG7ts\Mkala
mbɣo mbGo
mbɣopɤl mbGop7l
mbɣorna mbGorna
mbɣɯrloʁ mbGMrloR
mbi mbi
tɯ-ʁo,mbi _tM-Ro,mbi1
mbijtshi _mbijtshi1
ŋgɤjtshi _Ng7jtshi
mbjiz _mbjiz1
sɯmbjiz sMmbjiz
ʑɣɤɣɤmbjom z\G7G7mbjom
mblɯt _mblMt1
plɯt _plMt
mboʁ mboR
mboʁkhɯr mboRkhMr1
rɯmboʁkhɯr _rMmboRkhMr
mbraj mbraj
mbraʑɯm mbraz\Mm
mbre _mbre
mbrɤjqhɤt mbr7jqh7t
mbrɤmbrɯ mbr7mbrM
mbrɤndzoʁloʁ mbr7ndzoRloR
mbrɤrɟɯɣ _mbr7rJ\MG1
nɯmbrɤrɟɯɣ _nMmbr7rJ\MG
mbrɤsɤm mbr7s7m
mbrɤsno mbr7sno
mbrɤstshi mbr7stshi
mbrɤt _mbr7t1
mbrɤtaʁ mbr7taR1
mbrɤz mbr7z
mbri _mbri
ʑmbri1 _z\mbri1
pri1 _pri1
mbro mbro
nɯmbrɤpɯ _nMmbr7pM1
mbrolu mbrolu
mbrondza mbrondza
mbroqa mbroqa
mbrosta mbrosta1
rtakhaŋ rtakhaN
mbroχkɕi mbroXks\i
mbroχpa mbroXpa
mbrozga mbrozga
mbrɯɣlu mbrMGlu
mbrɯtɕɯ mbrMts\M
mbuz _mbuz1
sɯɣmbɯz sMGmbMz
mbɯlwa mbMlwa
mbɯmχtɤr mbMmXt7r
mbɯrlɤn mbMrl7n1
nɯmbɯrlɤn _nMmbMrl7n
mbɯrlɤnndoʁ mbMrl7nndoR
mbɯsɯt mbMsMt1
mbɯt _mbMt1
mchɯn _mchMn
mchɯnba mchMnba
mcɯphɯt mcMphMt1
mcɯrɯβrɯβ mcMrMBrMB1
tɯ-mci tM-mci
mdandzɯn mdandzMn
mdarɯ mdarM
mdaʁʑɯɣ mdaRz\MG1
mdi _mdi1
mdoʁmdi _mdoRmdi
mdɯ _mdM
ɕaβ2 _s\aB2
mdɯnri mdMnri1
ndʐɯnɬa ndz`MnKa
mdɯt _mdMt
mdɯtpa mdMtpa
mdzadi mdzadi
mdzadikɤdɤɣ mdzadik7d7G
mdzar _mdzar1
sɯɣndzar _sMGndzar
mdzɤz _mdz7z1
znɤmdzɤz zn7mdz7z
mdzoz _mdzoz1
tɯmdzoz tMmdzoz
mdzukɤr mdzuk7r
mdzumɤr mdzum7r
mdzurgi mdzurgi
mdzusŋun mdzusNun
mdzuzga _mdzuzga
mdzɯt _mdzMt1
rɤmdzɯt _r7mdzMt
mdʐɯɕɯɣ mdz`Ms\MG
mdʑɤl _mdz\7l
me me
tɤ-rca,me t7-rca,me
mɤɕi _m7s\i
mɤɕtʂa m7s\ts`a
mɤdɤmɲɤm m7d7mJ7m
mɤ́ɣrɤz m7́Gr7z
mɤku _m7ku1
zmɤku zm7ku
mɤkɯftshi m7kMftshi1
mɤlɤn m7l7n
mɤlɤndɤr m7l7nd7r1
ndɤrndɤr nd7rnd7r
mɤlɤɲɟɤr m7l7JJ\7r1
mɤlɤrjaŋ m7l7rjaN1
rjaŋrjaŋ rjaNrjaN
rjoʁrjoʁ rjoRrjoR
mɤlɤrŋɤt m7l7rN7t1
rŋɤrŋɤt rN7rN7t
mɤlɤzjaŋ m7l7zjaN1
zjaŋzjaŋ zjaNzjaN1
mɤlɤzjɤɣ m7l7zj7G1
mɤlmɤl m7lm7l
mɤlɯm _m7lMm1
tɯ-lɯm tM-lMm
mɤmbrɯmɤmbrɤt m7mbrMm7mbr7t
mɤmbɯr _m7mbMr
mɤmu _m7mu1
zmɤmu zm7mu
ʑɣɤmɤmu z\G7m7mu
mɤnɯɕaŋ m7nMs\aN
mɤŋgɯ _m7NgM1
mɤpɕi _m7ps\i1
zmɤŋgɯ _zm7NgM
mɤŋi m7Ni
mɤpaχcɤl _m7paXc7l
mɤχcɤl _m7Xc7l
ɯ-pɕi M-ps\i1
zmɤpɕi _zm7ps\i
mɤpɕoʁ m7ps\oR
mɤpɤrthɤβ _m7p7rth7B1
ɯ-pɤrthɤβ M-p7rth7B1
ʑɣɤmɤpɤrthɤβ z\G7m7p7rth7B
mɤra ma m7ra ma1
ra1 _ra1
mɤrdɤli m7rd7li
mɤrdom m7rdom
mɤrnɤsɤŋo m7rn7s7No1
sɤŋo1 s7No2
mɤro m7ro
mɤrom _m7rom
mɤrpaʁ _m7rpaR1
nɤrpaʁku _n7rpaRku
mɤrtsaβ _m7rtsaB1
zmɤrtsaβ _zm7rtsaB
nɤmɤrtsaβ n7m7rtsaB
mɤrʑaβ _m7rz\aB1
tɤ-rʑaβ t7-rz\aB1
mɤsɲɯm _m7sJMm
mɤstɤkɤmi m7st7k7mi
mɤtɕɯ _m7ts\M
mɤtsamɤmu m7tsam7mu
mɤtsomɤmu m7tsom7mu
mɤtɯmaʁri m7tMmaRri
mɤzɯr _m7zMr
mɤʑɯ m7z\M1
mgrɯn _mgrMn1
sɤmgrɯn _s7mgrMn
mgɯ _mgM1
ʑɣɤmgɯ _z\G7mgM
mɢom _mG\om1
mi mi
mɟa _mJ\a1
mɟoʁra mJ\oRra
mkɤɣɯr mk7GMr1
mkhɤrmaŋ mkh7rmaN
mkhɤrŋa mkh7rNa
mkhɤscoʁ mkh7scoR
mkhɤz _mkh7z
mkhoŋ mkhoN
mkhroŋ _mkhroN
mkhrɯmkhaŋ mkhrMmkhaN
mkhrɯn _mkhrMn
mkhu mkhu
znɤmkhɯmkhu zn7mkhMmkhu
mkhu1 mkhu2
mkhɯrlɤmnɯ mkhMrl7mnM
mkhɯrlu mkhMrlu
mkɯm _mkMm
tɤ-mkɯm t7-mkMm
nɤmkɯm _n7mkMm
mkɯt _mkMt1
sɯmkɯt sMmkMt
ʑɤn _z\7n
mnɤt _mn7t
mnu _mnu1
mnumne _mnumne
mnule _mnule1
tsaβ _tsaB
mɲaqrɯ mJaqrM1
nɯmɲaqrɯ _nMmJaqrM
mɲaʁlaχtɕhɯ mJaRlaXts\hM
mɲaʁmtsaʁ mJaRmtsaR
mɲaʁtɕhɯβ mJaRts\hMB
mɲɤm mJ7m
mɲɤt _mJ7t
sɤdɤmɲi _s7d7mJi
mɲo _mJo
nɯftɕaka _nMfts\aka1
rɤmɲo _r7mJo
ʑɣɤmɲo _z\G7mJo
ɯ-mɲoz M-mJoz
mɲoχpɣa mJoXpGa
mɲɯka mJMka1
nɯmɲɯka _nMmJMka
mɲɯmaŋ mJMmaN
mɲɯrgɤt mJMrg7t
mɲɯrɟɤβ mJMrJ\7B
mɲɯrɟit mJMrJ\it
mɲɯrɯri mJMrMri
mɲɯʁʑi mJMRz\i1
nɯmɲɯʁʑi _nMmJMRz\i1
mɲɯtɕhɤz mJMts\h7z1
mŋaʁnɤmŋaʁ mNaRn7mNaR
mŋɤm mN7m
nɤmŋɤm _n7mN7m
ɯ-rɕa,mŋɤm _M-rs\a,mN7m
mŋɤrmŋɤr mN7rmN7r
mŋulɤn mNul7n
mŋurɯm mNurMm
mŋɯn _mNMn1
nɤmŋɯn _n7mNMn
mochi mochi
moɣɤz moG7z
moli moli
sɯɣmoʁ sMGmoR
moʁmoʁ moRmoR
mpɕa _mps\a
ɯ-kɯmpɕɤr M-kMmps\7r
mpɕɯmɤr mps\Mm7r1
